City,Latitude,Longitude,Solar_Irradiance_kWh/m²/day,Temperature_C,Wind_Speed_m/s,PV_Power_kW,Wind_Power_kW,Electrolyzer_Efficiency_%,Hydrogen_Production_kg/day,Desalination_Power_kW,System_Efficiency_%,Feasibility_Score,Total_Renewable_Power_kW,Solar_Wind_Ratio,Power_per_H2,Latitude_India,Longitude_India,State,CAPEX_Total,OPEX_Annual,H2_Annual_kg,LCOH_USD_per_kg,LCOH_Band,Composite_Suitability_Index,Suitability_Band,Expected_Return
City-78,24.987539136465333,-14.499214714060772,6.046910818669048,22.556176792752943,5.50782768439388,241,185,73.76924654528736,48,11.336607112907616,80.1472669978318,0.9269579691449724,426,1.2956989247311828,8.693877551020408,21.110669776011356,72.93647738403804,Tamil Nadu,902500,18050.0,16800,6.5459296704103265,Very High (>$5),0.39987062600049406,Low,-0.05669985425251356
City-79,26.405974871360208,-16.004557102329333,5.552583880414241,21.156275099062903,6.260848880058603,252,191,74.63794618329821,50,13.475888944126623,78.89068888985949,0.9304996457712644,443,1.3125,8.686274509803921,25.37698592816409,82.81808112304142,Tamil Nadu,938500,18770.0,17500,6.534759884601538,Very High (>$5),0.43166735999541916,Low,-0.056588490123097406
City-80,26.1394084970126,-14.412548944913166,6.006563484187601,22.18736315444561,5.714448726616115,246,185,76.497030248871,59,11.191983444920524,76.23202286167393,0.9610637526794152,431,1.3225806451612903,7.183333333333334,21.738035892876944,74.32540299458614,Tamil Nadu,995500,19910.0,20650,5.874279606946562,Very High (>$5),0.6874846503805284,High,-0.04925050113857007
City-81,25.89172604928742,-12.095629829861384,5.537731212566378,22.45043045874186,5.806068513754982,268,199,76.7936048069973,55,14.851510345305542,81.60874789458978,0.9769530806780166,467,1.34,8.339285714285714,32.946551388133905,70.03784776132026,Maharashtra,1006500,20130.0,19250,6.3711297756104495,Very High (>$5),0.7967577767268037,Very High,-0.054912318112768164
City-82,25.448155192442137,-16.087511153598324,6.246748004356735,22.359395400394988,6.354708764273159,259,176,75.91941386717278,50,12.785638668194068,78.34817918172297,0.9303301590266608,435,1.463276836158192,8.529411764705882,29.34947190241337,75.20467837600856,Gujarat,923000,18460.0,17500,6.426833642501032,Very High (>$5),0.4255074045469495,Low,-0.05549251218176388
City-83,23.5016840498838,-12.10755372558738,5.913675502658178,21.491273120014192,5.871932282516651,247,182,73.02547912400273,52,13.287535867002363,80.37456036276144,0.9478536837176288,429,1.349726775956284,8.09433962264151,24.963470372789736,73.4078657276905,Maharashtra,936000,18720.0,18200,6.266685025190607,Very High (>$5),0.5695605492569168,High,-0.053796653267595126
City-84,25.907608742232814,-15.123009191587034,5.922741753814697,22.32643699435178,5.646285029505471,240,187,76.31987346669487,51,12.37275451499984,78.76256891798506,0.9371158706493968,427,1.2765957446808511,8.211538461538462,20.953375254290354,84.8542380432111,Maharashtra,928500,18570.0,17850,6.338362795086578,Very High (>$5),0.48295057226919025,Medium,-0.054566263750452794
City-85,27.204946222033133,-12.718517900485994,5.762529923958218,19.57367692107534,6.063454097276154,244,180,75.57534473871333,58,14.027808385892492,77.45140344621996,0.962851899034044,424,1.3480662983425415,7.186440677966102,24.664734825734932,74.26695835170287,Gujarat,978000,19560.0,20300,5.870515282218785,Very High (>$5),0.6981488740345968,High,-0.049203947064459456
City-86,25.623230589534487,-14.14310195703749,5.963266915221845,21.81125172253545,5.626735502914233,274,185,74.52173705463058,58,14.043553135934046,78.73216243861373,0.9693137277393196,459,1.4731182795698925,7.779661016949152,24.877749830401207,83.77864943552015,Gujarat,1015500,20310.0,20300,6.095611727089139,Very High (>$5),0.7500142486231841,Very High,-0.05188667460355443
City-87,24.794229872359416,-15.906173891195314,6.113580802313544,19.28638621866284,6.174008898553465,253,183,76.2024943582871,46,12.25872177483182,75.27087692936908,0.8893015768667323,436,1.375,9.27659574468085,30.944092675070962,85.8374428962147,Gujarat,895500,17910.0,16100,6.777556087026797,Very High (>$5),0.10539495648370517,Very Low,-0.05892646901298876
City-88,24.43959145547565,-13.392645964330429,6.196878138680456,22.085702906257215,5.967045986332169,279,190,75.04386462873066,59,11.398778368672849,78.50126645600811,0.9746613768308936,469,1.4607329842931938,7.816666666666666,29.563362070328196,76.6763483915306,Gujarat,1036000,20720.0,20650,6.113263357907221,Very High (>$5),0.7904569318816188,Very High,-0.052088695309637174
City-89,27.91891217023228,-14.299508169907307,5.949782063018757,20.25678024652323,5.910673810627909,274,175,75.78759744232764,49,14.3448441089919,81.17413201775247,0.9428561739874058,449,1.5568181818181819,8.98,33.3081911386449,86.19886287708783,Tamil Nadu,928500,18570.0,17150,6.597071480600316,Very High (>$5),0.5199585029957188,Medium,-0.05720492826310761
City-90,26.27309719635783,-14.156283474268726,6.270085720383923,22.45919932244329,5.615439288955136,279,192,73.4150538367019,50,14.104061129623991,80.96001897246342,0.9425124261288969,471,1.4455958549222798,9.235294117647058,27.08322387742924,75.54636107926386,Rajasthan,967000,19340.0,17500,6.73320491039924,Very High (>$5),0.5236338673957803,Medium,-0.05851198131539473
City-91,27.229657265623647,-14.89129852991951,6.206943413473546,20.740630960552604,5.588501058680177,243,199,75.19397424358482,51,12.539548310765111,76.00501711259022,0.9170066552006376,442,1.215,8.5,21.793913689074525,87.28156832980216,Rajasthan,949500,18990.0,17850,6.4817183348785194,Very High (>$5),0.3323463576603773,Low,-0.05605442051351403
City-92,26.306131335534197,-15.157408151472998,6.478518509738539,19.622368856346824,5.800273821718792,258,190,76.41340611292048,52,12.424703291217474,80.04703187529745,0.9521874719178072,448,1.350785340314136,8.452830188679245,30.698671808344926,69.78579049051146,Gujarat,959000,19180.0,18200,6.420674080296787,Very High (>$5),0.5963308170285928,High,-0.055428851158917124
City-93,25.902968825366862,-14.483633887792465,5.883197879319262,19.72106877447055,5.92504108419678,272,185,76.14528474702034,45,12.685944983638644,81.71868415114788,0.92681503874659,457,1.4623655913978495,9.934782608695652,31.411775729253463,81.74038533006485,Rajasthan,909500,18190.0,15750,7.036481519025749,Very High (>$5),0.3867451161855404,Low,-0.06124198342458003
City-94,24.996595704087493,-12.598757781513442,5.859418322308708,20.8778235066668,6.049887289800885,272,192,73.17997928615189,49,11.459430780328308,76.38117667045893,0.906226122592243,464,1.4093264248704662,9.28,28.419157963542446,77.87628080913858,Rajasthan,952000,19040.0,17150,6.764040979570813,Very High (>$5),0.24786594947775625,Very Low,-0.05880073823491539
City-95,27.88948852240586,-14.14034495184647,6.074093869035505,20.799428063212165,6.307292226579158,257,183,74.59435692655867,57,14.306407348012808,78.93457715736965,0.9670779939653076,440,1.3967391304347827,7.586206896551724,31.564507699318415,75.75297610911294,Gujarat,987500,19750.0,19950,6.031531639742421,Very High (>$5),0.7260363446255251,Very High,-0.051143348063657015
City-96,24.893678198668123,-14.028126413712656,5.953444894319099,19.631161332515816,6.01939600878783,244,199,76.84083430124545,55,14.74487810142033,78.51314588992076,0.957220693453668,443,1.22,7.910714285714286,27.40693394546586,80.65423757497202,Rajasthan,982500,19650.0,19250,6.219210138636132,Very High (>$5),0.6446538053583318,High,-0.05327714520991913
City-97,24.807465452024413,-12.512960901384876,5.55398013258412,20.84296425283545,6.06312198182005,257,175,75.48491177630821,58,14.462807135995648,80.77727056406195,0.9847722803504196,432,1.4602272727272727,7.322033898305085,27.840992440729913,82.07714183268662,Maharashtra,983500,19670.0,20300,5.903529427466438,Very High (>$5),0.8642813998707721,Very High,-0.0496102159405884
City-98,26.66903038297032,-14.199000715768216,5.87042602131319,20.38265357832247,5.868874544750478,263,178,73.32368861372045,50,14.904010695768545,76.27078407866817,0.9104944004552318,441,1.4692737430167597,8.647058823529411,26.413115275378246,68.08726539300618,Karnataka,930000,18600.0,17500,6.475574526030294,Very High (>$5),0.28317486198813613,Very Low,-0.055991993769387245
City-99,23.24532781298156,-16.650235480484085,5.767254952747533,19.64465767638807,5.874776860329662,249,191,74.44717009929926,56,13.428886824134487,79.28076317424748,0.9628608532869566,440,1.296875,7.719298245614035,20.381286901161427,71.33906177494397,Karnataka,983500,19670.0,19600,6.114369764161669,Very High (>$5),0.6940933270997893,High,-0.052101319143435396
City-100,25.025366250221136,-12.009204296232005,5.958275493197873,21.015761754292733,6.352279076794067,264,198,75.75943684102127,57,12.983159064378128,79.16836400251688,0.9704988339883313,462,1.3266331658291457,7.9655172413793105,21.618371404899566,82.26092101268637,Gujarat,1017000,20340.0,19950,6.2117141039170045,Very High (>$5),0.7512487628798541,Very High,-0.05319439171400613
City-101,26.011146881447097,-12.945620276014942,5.753038885986348,21.972963076766916,6.410672573459168,276,198,74.15626082534034,47,14.23146559707564,81.9127147956513,0.9354835860471782,474,1.3869346733668342,9.875,20.471437785301013,81.32770827156413,Tamil Nadu,949000,18980.0,16450,7.029650223293008,Very High (>$5),0.4598192695312452,Medium,-0.06118308342799788
City-102,23.384487007605284,-12.237981540377678,6.483080108390356,21.28142563626941,6.054680283782068,270,198,73.63268259634978,48,12.349019180701776,77.72148843753146,0.9120287942638938,468,1.35678391959799,9.551020408163266,29.546156168956706,87.32095010257355,Gujarat,951000,19020.0,16800,6.897705392310494,Very High (>$5),0.28509281430515176,Very Low,-0.060022555826305245
City-103,24.571922954565636,-13.71833837887642,5.994747047475124,21.948059096133846,5.652459963337295,274,194,74.55595347051047,47,13.185779835003189,81.58685696255264,0.9330895608724176,468,1.405128205128205,9.75,24.7153397161449,83.22075580501566,Tamil Nadu,941000,18820.0,16450,6.970390790430686,Very High (>$5),0.443035439717381,Low,-0.06066729915258745
City-104,23.50246209212194,-13.319593710505147,6.035346081386782,21.861036046572,6.16606859249801,251,181,75.56797398542648,59,13.661670186755718,80.93112448363297,0.9919915429465191,432,1.379120879120879,7.2,27.62856036747054,87.01545415462675,Karnataka,994500,19890.0,20650,5.868378773589509,Very High (>$5),0.9189615552478352,Very High,-0.04917749791314566
City-105,26.88956448506324,-15.024265204316098,6.415528657775502,19.74531139229513,5.634211687511408,271,179,75.85483400200926,49,14.000547042150917,80.59198274724461,0.9393633901786516,450,1.5055555555555555,9.0,33.613497108891394,82.05081003069614,Gujarat,931500,18630.0,17150,6.618386735788039,Very High (>$5),0.4924998063120172,Medium,-0.057413132065233345
City-106,25.432913801422764,-12.617890097964189,5.772861658723695,19.070802550517712,5.705753631455519,269,176,73.58233022475494,50,14.38315882056625,78.74713574505252,0.927187950833932,445,1.5197740112994351,8.72549019607843,23.739383437233123,73.96104417278886,Maharashtra,933000,18660.0,17500,6.496463476114262,Very High (>$5),0.4092181595677402,Low,-0.05620376294962442
City-107,26.051303715053887,-13.715934359153506,6.388189093770594,21.190971441938245,6.3463175098281095,279,196,74.06510874037588,55,13.172879772549107,79.46743019144196,0.960260041047527,475,1.416243654822335,8.482142857142858,26.155743845534445,70.10729844501714,Rajasthan,1013000,20260.0,19250,6.412274677290995,Very High (>$5),0.6684248541436646,High,-0.055341843571423154
City-108,24.432784242532776,-14.594632145390918,5.627660762252241,20.975532993191564,6.165354606984006,265,184,74.887511725072,53,13.01023193213631,75.86011369071691,0.9256228186321932,449,1.4324324324324325,8.314814814814815,31.33326707814573,83.63647726689871,Tamil Nadu,965000,19300.0,18550,6.338942399694901,Very High (>$5),0.40461570700995764,Low,-0.05457241607703669
City-109,23.334648050351003,-16.44258986244531,6.375682980734856,22.96198470658296,5.541600973917792,244,191,75.36929203288312,49,13.205728784680376,78.85177871925784,0.9265882024787268,435,1.2708333333333333,8.7,23.431972482374338,80.88298442951832,Rajasthan,922500,18450.0,17150,6.554440970224868,Very High (>$5),0.39735234909326467,Low,-0.05678445814564389
City-110,23.340248255702345,-14.116193249724038,6.169364881635822,21.676666037348816,6.440576003059196,251,182,73.98502815948261,53,13.846739636921786,77.9763609048861,0.9397475609348032,433,1.3715846994535519,8.018518518518519,21.154698647431896,68.96372024786592,Rajasthan,948000,18960.0,18550,6.227271911824627,Very High (>$5),0.5076830353823436,Medium,-0.05336592190331945
City-111,26.0313085092609,-15.871138551638394,5.726797361462412,19.87309238803797,5.8468845611581965,249,180,75.57062749450014,57,11.495784057917705,79.87832150953908,0.973725407288626,429,1.3756906077348066,7.396551724137931,24.34627179370652,75.20100931801957,Gujarat,975000,19500.0,19950,5.9551831379735285,Very High (>$5),0.7775616206823606,Very High,-0.05023682420776605
City-112,23.37628865809968,-14.042216040846316,6.473059691888007,19.46674667388262,5.911349963731321,264,188,75.38422064897198,49,11.699358951657054,78.21999975122276,0.9231409555086842,452,1.3968253968253967,9.04,22.418319308810066,87.13599630968572,Rajasthan,938000,18760.0,17150,6.664569788694772,Very High (>$5),0.3696078904462705,Low,-0.05785967150971784
City-113,26.276015794551483,-13.04637554014776,6.239862466498903,22.83752167492733,5.577709486738092,252,185,76.78225405070847,53,14.219668083202064,81.04646984108392,0.9638274874629412,437,1.3548387096774193,8.092592592592593,33.9454647851386,78.00802291420402,Maharashtra,953500,19070.0,18550,6.263400599076774,Very High (>$5),0.6887265367929826,High,-0.05376096603342859
City-114,23.4655463799061,-14.252348272675388,5.556473896043348,21.53350979522142,5.756268739433519,250,185,75.4999616300298,53,13.888462121885652,79.20810073812385,0.9484196875365378,435,1.3440860215053763,8.055555555555555,32.12180569346626,76.65458272039409,Rajasthan,951500,19030.0,18550,6.250262894621447,Very High (>$5),0.5766219096496359,High,-0.053617842033870565
City-115,24.182137123975096,-16.81035026656437,6.21865009160542,22.216567116565844,5.825210637129586,254,181,74.83475043649744,56,13.673471908035587,77.04276557562807,0.9491016424513616,435,1.3956043956043955,7.631578947368421,29.501056347656352,77.15399210318589,Gujarat,973500,19470.0,19600,6.052200269864142,Very High (>$5),0.5888925630703866,High,-0.051384823101527664
City-116,26.689989601260905,-15.00892758418269,6.090425941319208,21.22474104625785,6.489216474351594,267,185,76.57194079706963,45,11.84553825039455,80.63152685673681,0.9215042979815676,452,1.435483870967742,9.826086956521738,33.07190885281577,72.17765448010327,Maharashtra,904500,18090.0,15750,6.997798278129511,Very High (>$5),0.34321012810714385,Low,-0.06090693519130989
City-117,23.166280301060127,-15.288759673130969,6.15556902778904,22.65934499607134,5.823112295926306,254,196,73.90420161060248,58,12.09066406160492,81.9319549717857,0.9905028089884792,450,1.2893401015228427,7.627118644067797,32.05508115348672,75.3741434172959,Karnataka,1012000,20240.0,20300,6.074602725567906,Very High (>$5),0.9075537624015786,Very High,-0.051644698941727754
City-118,24.824213108974742,-15.129016355901976,5.867313742929243,21.87622815816904,5.74408063672651,256,179,74.79839080902428,49,11.209318684825904,76.43512982395524,0.9088158001457498,435,1.4222222222222223,8.7,22.798550883290538,75.39626511974353,Rajasthan,916500,18330.0,17150,6.511810459849422,Very High (>$5),0.26596773324977996,Very Low,-0.056358482691126664
City-119,24.69501900872819,-14.526249137595162,6.379277289020795,21.420426237101207,5.687521319216886,241,192,74.28224365725049,52,14.211127884232678,78.70646859959396,0.939198890359836,433,1.2487046632124352,8.169811320754716,33.388384977349666,69.04710040374945,Gujarat,945000,18900.0,18200,6.326941611971286,Very High (>$5),0.5019081195164545,Medium,-0.05444480141574329
City-120,23.123056062198867,-16.799183253022328,6.118984997253327,19.9235268030991,5.525417785531402,249,193,73.71457993485258,55,11.633552251401843,75.5140896269641,0.9311759377167648,442,1.2835051546391754,7.892857142857143,28.090133628734762,83.35135257035836,Karnataka,978500,19570.0,19250,6.193890199140413,Very High (>$5),0.4535835069624413,Medium,-0.052996817918705114
City-121,25.84374387755308,-16.751418500776317,6.494520808008989,19.91825802973421,6.371423679121098,252,184,75.31836578206713,59,11.427452576346964,76.6859201826564,0.9640673304696192,436,1.3621621621621622,7.266666666666667,32.111602327460936,76.33008863807758,Karnataka,1000000,20000.0,20650,5.900833357053301,Very High (>$5),0.7063822338875154,Very High,-0.04957720882315067
